gender_M,gender_F,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,user_avg_rating_Action,user_avg_rating_Adventure,user_avg_rating_Animation,user_avg_rating_Children,user_avg_rating_Comedy,user_avg_rating_Crime,user_avg_rating_Documentary,user_avg_rating_Drama,user_avg_rating_Fantasy,user_avg_rating_Film-Noir,user_avg_rating_Horror,user_avg_rating_Musical,user_avg_rating_Mystery,user_avg_rating_Romance,user_avg_rating_Sci-Fi,user_avg_rating_Thriller,user_avg_rating_War,user_avg_rating_Western
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7601703472194368,0.7981788645804087,0.6141475830469774,0.5206793841100742,0.5910026553955617,0.09023767300836792,0.0,0.09023767300836792,0.0,0.2707130190251038,0.09023767300836792,0.2795223159388162,0.09023767300836792,0.4511883650418396,0.7601703472194368,0.2795223159388162,0.4192834739082243,0.2707130190251038
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5466666680428993,0.5960784328731451,0.708126286265173,0.6420980760946348,0.6371428587468635,0.6416663106232405,0.3609506920334717,0.7054545472305231,0.6305107841390305,0.5590446318776324,0.6129032222265505,0.6160283106675652,0.5083983593698678,0.5399999931352603,0.5896551738982487,0.5590909104984197,0.6855600927036025,0.5455692293998223
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7030303048001809,0.6830188696440168,0.6766457195638377,0.5636353219891853,0.6652173929790318,0.6703703720580212,0.5321192430536057,0.6444444460668326,0.5714285439726772,0.6857774681881996,0.7266666574289304,0.5701277604145776,0.6265893314335436,0.6962962338952597,0.6990991008590802,0.6444444460668326,0.708126286265173,0.6289252108623364
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7571428207637972,0.7692306420267271,0.7274256391997632,0.8183538440997334,0.7861111130901448,0.861185461263066,0.3609506920334717,0.8090909111277945,0.778141024001135,0.3609506920334717,0.667760891103818,0.8442895077079455,0.2707130190251038,0.7947368440064008,0.6998425946349277,0.912204416663324,0.8778187002944412,0.5564674092531816
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7733333352787455,0.7999999283051921,0.6415337605631545,0.6942391788134322,0.7333332676130927,0.6289252108623364,0.2707130190251038,0.7789386496885734,0.6808733960009931,0.3609506920334717,0.5008206683278634,0.18047534601673584,0.2707130190251038,0.7981788645804087,0.7441860483804714,0.7374500519133675,0.7842939022217209,0.4511883650418396
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.608955225413641,0.6057142867798841,0.5495893791889833,0.5032258035123257,0.5502304161317482,0.6162062736361329,0.0,0.6840579727366078,0.45704006180240175,0.3609506920334717,0.430592730631533,0.514170069527702,0.5536192250976854,0.6588235310703521,0.5818181818181818,0.6583333349904821,0.5855825791843272,0.44629661495149214
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7035745897566212,0.7300211758132448,0.44517392740254524,0.5511832253341373,0.8399997451567492,0.9402537373347047,0.0,0.8719997354484349,0.5751681991255868,0.9140801236048035,0.3494028949235203,0.3609506920334717,0.8638179465497188,0.7078993220007221,0.7274256391997632,0.9173874862891783,0.9402537373347047,0.6289252108623364
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7789386496885734,0.8179674252743655,0.5001051269498372,0.6160283106675652,0.7611111127104787,0.7035745897566212,0.0,0.7739130454257876,0.5910333318498076,0.7457184813344211,0.8429861093345629,0.6808733960009931,0.684153312497493,0.8083328848110952,0.719911146753433,0.6909078140512595,0.8182104607444023,0.5008206683278634
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7088888906735158,0.7034482581117238,0.3609506920334717,0.0,0.708126286265173,0.7438276915858203,0.0,0.7333329264265606,0.6121141501784998,0.4192834739082243,0.7035745897566212,0.4511883650418396,0.2707130190251038,0.5751681991255868,0.7034482581117238,0.7000000007951063,0.7411489226884639,0.723407632029136
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.681961536749778,0.3609506920334717,0.2707130190251038,0.4511883650418396,0.6694449224272383,0.6808733960009931,0.3494028949235203,0.6962962338952597,0.4511883650418396,0.3609506920334717,0.18047534601673584,0.18047534601673584,0.5590446318776324,0.6808733960009931,0.723407632029136,0.8161465241176806,0.6289252108623364,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8124449724469304,0.8715400446340591,0.723407632029136,0.8429861093345629,0.7452830207441736,0.8442895077079455,0.2707130190251038,0.685711975201547,0.6289252108623364,0.0,0.6484508533342792,0.8161465241176806,0.7790543729544543,0.7727258446625928,0.8182104607444023,0.7981788645804087,0.684153312497493,0.7601703472194368
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6191456389858266,0.3494028949235203,0.5910333318498076,0.5008206683278634,0.6920240313721068,0.684153312497493,0.0,0.8095210818351597,0.3609506920334717,0.2707130190251038,0.0,0.5008206683278634,0.2707130190251038,0.8185085910633348,0.6461447951365211,0.7272713832118519,0.681961536749778,0.3609506920334717
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7885714305566562,0.724324325982387,0.5455692293998223,0.5555442238966868,0.6192771099927643,0.7783783801601771,0.6121141501784998,0.6883435600151127,0.6754316061663563,0.6536550334755444,0.7132075489652994,0.6470347737756431,0.7176203854602586,0.6325581411234007,0.7617021295767274,0.7613636382803683,0.7043471125023307,0.6495147208597076
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7882059971448743,0.7535372786051828,0.8361873819413804,0.8185085910633348,0.7683333352676116,0.7981788645804087,0.0,0.8634146363020981,0.681961536749778,0.0,0.7124517450688466,0.681961536749778,0.5564674092531816,0.7580645180374587,0.8161465241176806,0.7333183755436266,0.6988057898470406,0.3609506920334717
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7052552639072218,0.75811615025429,0.5187110501739879,0.6173408649491252,0.6918918936337289,0.7317175733468861,0.0,0.7465346553447466,0.5008206683278634,0.48916405289292836,0.3494028949235203,0.6357142551696033,0.7807546233180114,0.6819672148316056,0.6808733960009931,0.7444292600215603,0.7381589667969138,0.7465745225591157
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8260162622420965,0.8095238115525799,0.8599947181424117,0.8823201460576952,0.8289855093333467,0.8838709625793411,0.8977691253011328,0.8666666688484989,0.7300211758132448,0.7981788645804087,0.7777619134553615,0.7438276915858203,0.8660196278129434,0.8653061246272391,0.800000002013999,0.8439560460807023,0.836842107265018,0.7980170002676737
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6857774681881996,0.5836057680008513,0.723407632029136,0.7728897416497483,0.7862068767131031,0.09023767300836792,0.0,0.8185085910633348,0.2795223159388162,0.0,0.1818564097999408,0.92871845847874,0.3609506920334717,0.8157894756357092,0.3637128195998816,0.6364974342997928,0.684153312497493,0.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6754316061663563,0.5455692293998223,0.7686219479720143,0.7426901004289029,0.7387755120638221,0.6121141501784998,0.3609506920334717,0.7136363654304984,0.0,0.0,0.0,0.7598605569371509,0.2707130190251038,0.7016393460286712,0.48916405289292836,0.6354979492123347,0.6289252108623364,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7161316153068571,0.7221618298584649,0.7981788645804087,0.7274256391997632,0.7785713911627726,0.7598605569371509,0.0,0.7444292600215603,0.0,0.4511883650418396,0.5455692293998223,0.0,0.723407632029136,0.6694449224272383,0.5950621532686562,0.6495147208597076,0.3609506920334717,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6489795934704293,0.6918032804301384,0.4511883650418396,0.6982648752342145,0.6705633110038483,0.3494028949235203,0.0,0.7904735269684501,0.6857774681881996,0.4511883650418396,0.2707130190251038,0.5564674092531816,0.2707130190251038,0.7161316153068571,0.6583329680420259,0.7381657252475983,0.7170731725220815,0.4192834739082243
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7317175733468861,0.909282048999704,0.5590446318776324,0.667760891103818,0.456102208331662,0.0,0.0,0.7300211758132448,0.6988057898470406,0.0,0.4180936909706902,0.4511883650418396,0.1397611579694081,0.7317175733468861,0.8429861093345629,0.5187606826674234,0.7728897416497483,0.0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.758400001909271,0.7611940317670514,0.7274256391997632,0.7625975390548018,0.7491525442588716,0.7176203854602586,0.2707130190251038,0.7365853676927504,0.7478253293234622,0.4511883650418396,0.7074023431803756,0.667760891103818,0.7601703472194368,0.7894648476573378,0.7583333352424365,0.7178571446643455,0.8327111805893688,0.7274256391997632
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.667760891103818,0.4511883650418396,0.6988057898470406,0.4511883650418396,0.8398963378790053,0.3609506920334717,0.0,0.684153312497493,0.0,0.0,0.0,0.4511883650418396,0.0,0.8161465241176806,0.3609506920334717,0.7728897416497483,0.4511883650418396,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7571428590489614,0.7569230788286297,0.8999816427126326,0.8400000014777639,0.7797101468904556,0.7438276915858203,0.0,0.73333333487433,0.7039997864170849,0.5590446318776324,0.46428569197780023,0.8249441258691907,0.6184631752074471,0.7655172220627583,0.7391304366426062,0.687499998577093,0.8185085910633348,0.48916405289292836
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5843758487142234,0.6333204152422229,0.5454736404962682,0.5578884923445186,0.5914893631912014,0.454641024499852,0.0,0.5600000014097992,0.6472886225760915,0.0,0.5701277604145776,0.6265893314335436,0.684153312497493,0.6146666682140892,0.7074023431803756,0.6328604972479202,0.6191456389858266,0.6160283106675652
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.38952718647722717,0.4192834739082243,0.0,0.0,0.3637128195998816,0.0,0.09023767300836792,0.1818564097999408,0.09023767300836792,0.0,1.0,0.0,0.8347011138797724,0.0,0.09023767300836792,0.9069960063134253,0.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6121141501784998,0.2707130190251038,0.0,0.3609506920334717,0.6121141501784998,0.684153312497493,0.0,0.7999950866441039,0.0,0.0,0.0,0.0,0.0,0.7457184813344211,0.0,0.44517392740254524,0.6289252108623364,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.613612566989795,0.5947368436025124,0.6789473700452033,0.5701149439639993,0.572500001441268,0.6615383521429853,0.723407632029136,0.6657894753603347,0.5942857153312071,0.681961536749778,0.5619028685679344,0.702702704311271,0.6086950354958415,0.6404761920885885,0.6153846169338454,0.6347826102937165,0.6754716998136963,0.6166663244950623
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7187500018094523,0.6814814204081265,0.7166662690077752,0.7157814618759863,0.6749542848020652,0.7535372786051828,0.3609506920334717,0.8272711984034817,0.5008206683278634,0.6988057898470406,0.5001051269498372,0.6942391788134322,0.6121141501784998,0.7381657252475983,0.7333332676130927,0.7655172220627583,0.8379178502810575,0.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5950621532686562,0.4863381400007094,0.5008206683278634,0.5008206683278634,0.5732625798221781,0.4192834739082243,0.0,0.6874534382243257,0.0,0.0,0.5008206683278634,0.4192834739082243,0.4192834739082243,0.6191456389858266,0.5910333318498076,0.6694449224272383,0.3609506920334717,0.3609506920334717
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4192834739082243,0.0,0.8741958993023521,0.8754086520012768,0.7538460291861926,0.2707130190251038,0.0,0.8304288376465281,0.0,0.2707130190251038,0.667760891103818,0.6289252108623364,0.2707130190251038,0.7598605569371509,0.5564674092531816,0.7457184813344211,0.0,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7079365097187372,0.5998650811156523,0.0,0.0,0.6842028679696929,0.6446506660410443,0.0,0.7714259721017404,0.18047534601673584,0.0,0.6461447951365211,0.0,0.5001051269498372,0.6942391788134322,0.708126286265173,0.7454545454545455,0.8442895077079455,0.5564674092531816
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7974358994434413,0.795402300852999,0.823529412700125,0.7896551744017484,0.853333335481599,0.8666666688484986,0.4511883650418396,0.8761904783962847,0.8000000020049026,0.9775708253279003,0.8137931054969989,0.8000000020124954,0.8444444462189253,0.8536082495716381,0.8014705902529954,0.8356687919127124,0.9000000018912231,0.8179674252743655
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5590446318776324,0.3609506920334717,0.18047534601673584,0.44517392740254524,0.8055555572483168,0.48916405289292836,0.0,0.7989117075812209,0.3609506920334717,0.0,0.4511883650418396,0.3609506920334717,0.3609506920334717,0.7728897416497483,0.5590446318776324,0.3609506920334717,0.3609506920334717,0.7274256391997632
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8347011138797724,0.3609506920334717,0.7790543729544543,0.8183538440997334,0.7790543729544543,0.5008206683278634,0.2707130190251038,0.815050525838259,0.0,0.0,0.0,0.0,0.0,0.667760891103818,0.4511883650418396,0.8161465241176806,0.8638179465497188,0.2707130190251038
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8430047171305962,0.0,0.9502129340242959,0.9726762800014188,0.785185114818059,0.882673851424731,0.4511883650418396,0.7562499984348022,0.0,0.4511883650418396,0.0,0.6988057898470406,0.4511883650418396,0.7190334351996263,0.2707130190251038,0.7999458190246699,0.8406304448758577,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5555442238966868,0.4987606251672961,0.6808733960009931,0.5347166882150322,0.5999988911497779,0.5187606826674234,0.0,0.7578862537510443,0.0,0.0,0.464558930062974,0.5455692293998223,0.09023767300836792,0.09023767300836792,0.5751681991255868,0.49024127510665827,0.7221618298584649,0.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7406060624705355,0.7481481500316102,0.9047588561687078,0.806249998331318,0.810344829626249,0.8571428159590158,0.6289252108623364,0.8541353404961494,0.8333163358450303,0.9502129340242959,0.7409090927717912,0.8374432792914513,0.8555381048008976,0.8227272747956699,0.7241830083590776,0.7428571447272848,0.8971428587211492,0.7317175733468861
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6666530686760241,0.6828231680832824,0.6121141501784998,0.7317175733468861,0.6716981148985359,0.5991837806859157,0.18047534601673584,0.7043478278601513,0.48916405289292836,0.7521430296257673,0.3967081021791041,0.7466666571746808,0.7625975390548018,0.722580646980386,0.6124585176907629,0.7047595300682566,0.785185114818059,0.7457184813344211
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6869558257738781,0.7241379127620686,0.6289252108623364,0.8925932299029843,0.623076820041649,0.6694449224272383,0.0,0.6828231680832824,0.7728897416497483,0.3494028949235203,0.44517392740254524,0.0,0.6666644203348374,0.7807546233180114,0.7161316153068571,0.7473600557822798,0.5910333318498076,0.4192834739082243
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5599308919193368,0.30406813888777473,0.2707130190251038,0.4192834739082243,0.5997541605224925,0.3494028949235203,0.0,0.7221618298584649,0.09023767300836792,0.0,0.5001051269498372,0.0,0.2707130190251038,0.44517392740254524,0.4863381400007094,0.5206793841100742,0.3609506920334717,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6602409655175775,0.6666666683437461,0.8724324912982104,0.7989117075812209,0.6842767312824143,0.7238095256234833,0.7790543729544543,0.7280991753867078,0.5810266964227061,0.7666510289774279,0.6374568245352839,0.7399954551457962,0.7499999639641388,0.6701030944704889,0.6641509450682154,0.7048780505550174,0.7333333240108473,0.7689155904134519
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6532527072392262,0.5564674092531816,0.8741958993023521,0.681961536749778,0.6750000016738295,0.7981788645804087,0.48916405289292836,0.7388888904415597,0.0,0.6289252108623364,0.6612674077555686,0.0,0.667760891103818,0.7078993220007221,0.6718121177387539,0.5583330235293131,0.8741958993023521,0.0
